experiment_id,dataset_id,task_id,candidate_id,candidate_source,candidate_generation,candidate_parent_id,method_id,method_family,seed,budget,coverage_target,split_id,coverage,mean_set_size,median_set_size,q90_set_size,point_risk,accuracy,conformal_q,parse_failure_rate,prompt_search_family,optimization_rows,final_rows,search_top_k
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,40,0.8,seed1_b40_c80,0.85,0.9,1.0,1.0,0.0714285714285714,0.9285714285714286,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,40,0.9,seed1_b40_c90,0.9285714285714286,1.0,1.0,1.0,0.0714285714285714,0.9285714285714286,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,80,0.8,seed1_b80_c80,0.93,1.0,1.0,1.0,0.06999999999999995,0.93,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,1,80,0.9,seed1_b80_c90,0.95,1.08,1.0,1.0,0.06999999999999995,0.93,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,40,0.8,seed2_b40_c80,0.9357142857142857,1.0,1.0,1.0,0.06428571428571428,0.9357142857142857,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,40,0.9,seed2_b40_c90,0.9928571428571429,1.5285714285714285,2.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,80,0.8,seed2_b80_c80,0.81,0.86,1.0,1.0,0.06999999999999995,0.93,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,2,80,0.9,seed2_b80_c90,0.95,1.14,1.0,2.0,0.06999999999999995,0.93,0.55,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,40,0.8,seed3_b40_c80,0.9357142857142857,1.0,1.0,1.0,0.06428571428571428,0.9357142857142857,0.44999999999999996,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,40,0.9,seed3_b40_c90,1.0,1.55,2.0,2.0,0.06428571428571428,0.9357142857142857,0.65,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,80,0.8,seed3_b80_c80,0.86,0.89,1.0,1.0,0.06000000000000005,0.94,0.35,0.0,oprolite_minimax,32,180,2
E20,real_anes96_vote,anes96_vote_clinton_vs_dole,oprolite_minimax_rank2_gen1_demographics_weighted,oprolite_minimax_selected_from_oprolite_minimax,2,gen1_demographics_weighted,cached_llm_promptopt_anes_oprolite_minimax_rank2_gen1_demographics_weighted,llm_prompt_optimized,3,80,0.9,seed3_b80_c90,0.94,1.0,1.0,1.0,0.06000000000000005,0.94,0.44999999999999996,0.0,oprolite_minimax,32,180,2
